graph_dot,graph_g6,executable,method,cr,time,success
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 7; 1; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G`FH~{,bin/okp-recognition,sat,3.0,268452977.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 7; 1; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G`FH~{,bin/okp-recognition-full,sat,3.0,322536863.0,True
graph G {  0; 0 -- 1; 0 -- 4; 0 -- 7; 1; 1 -- 4; 1 -- 7; 2; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G_ox~{,bin/okp-recognition,sat,3.0,265772409.0,True
graph G {  0; 0 -- 1; 0 -- 4; 0 -- 7; 1; 1 -- 4; 1 -- 7; 2; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G_ox~{,bin/okp-recognition-full,sat,3.0,320423311.0,True
graph G {  0; 0 -- 1; 0 -- 6; 0 -- 7; 1; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G_K~n{,bin/okp-recognition,sat,3.0,435739219.0,True
graph G {  0; 0 -- 1; 0 -- 6; 0 -- 7; 1; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G_K~n{,bin/okp-recognition-full,sat,3.0,495061698.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@Nev{,bin/okp-recognition,sat,5.0,1816871321.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@Nev{,bin/okp-recognition-full,sat,5.0,1868188438.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@NU^{,bin/okp-recognition,sat,4.0,1762759074.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@NU^{,bin/okp-recognition-full,sat,4.0,1835027411.0,True
graph G {  0; 0 -- 5; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@NJn{,bin/okp-recognition,sat,4.0,1739524525.0,True
graph G {  0; 0 -- 5; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@NJn{,bin/okp-recognition-full,sat,4.0,1819354659.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@Ne~{,bin/okp-recognition,sat,5.0,2127777433.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@Ne~{,bin/okp-recognition-full,sat,5.0,2234805510.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GCdj~{,bin/okp-recognition,sat,4.0,2052141603.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GCdj~{,bin/okp-recognition-full,sat,4.0,2143366960.0,True
graph G {  0; 0 -- 4; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@rvv{,bin/okp-recognition,sat,5.0,2521728513.0,True
graph G {  0; 0 -- 4; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@rvv{,bin/okp-recognition-full,sat,5.0,2552056656.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G_Nrv{,bin/okp-recognition,sat,4.0,2070623961.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G_Nrv{,bin/okp-recognition-full,sat,4.0,2159007525.0,True
graph G {  0; 0 -- 3; 0 -- 5; 0 -- 7; 1; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GC]r^{,bin/okp-recognition,sat,4.0,2053646180.0,True
graph G {  0; 0 -- 3; 0 -- 5; 0 -- 7; 1; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GC]r^{,bin/okp-recognition-full,sat,4.0,2146708768.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 7; 1; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G_Mzv{,bin/okp-recognition,sat,5.0,2205756843.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 7; 1; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G_Mzv{,bin/okp-recognition-full,sat,5.0,2244508093.0,True
graph G {  0; 0 -- 1; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G_[~n{,bin/okp-recognition,sat,5.0,2424436147.0,True
graph G {  0; 0 -- 1; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G_[~n{,bin/okp-recognition-full,sat,5.0,2462929048.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G_Nr~{,bin/okp-recognition,sat,4.0,2266713845.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G_Nr~{,bin/okp-recognition-full,sat,4.0,2353959466.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 7; 1; 1 -- 2; 1 -- 6; 1 -- 7; 2; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},GgEzv{,bin/okp-recognition,sat,5.0,2188695296.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 7; 1; 1 -- 2; 1 -- 6; 1 -- 7; 2; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},GgEzv{,bin/okp-recognition-full,sat,5.0,2246825175.0,True
graph G {  0; 0 -- 4; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@pzv{,bin/okp-recognition,sat,4.0,2049336881.0,True
graph G {  0; 0 -- 4; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@pzv{,bin/okp-recognition-full,sat,4.0,2131617998.0,True
graph G {  0; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@lu^{,bin/okp-recognition,sat,5.0,2190830397.0,True
graph G {  0; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@lu^{,bin/okp-recognition-full,sat,5.0,2301903299.0,True
graph G {  0; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@p~v{,bin/okp-recognition,sat,5.0,2365341228.0,True
graph G {  0; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@p~v{,bin/okp-recognition-full,sat,5.0,2507658437.0,True
graph G {  0; 0 -- 4; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@r~v{,bin/okp-recognition,sat,5.0,2875604153.0,True
graph G {  0; 0 -- 4; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@r~v{,bin/okp-recognition-full,sat,5.0,2977795824.0,True
graph G {  0; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 7; 3; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@ou^{,bin/okp-recognition,sat,2.0,4810464.0,True
graph G {  0; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 7; 3; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@ou^{,bin/okp-recognition-full,sat,2.0,3424759.0,True
graph G {  0; 0 -- 3; 0 -- 7; 1; 1 -- 3; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GEGi~{,bin/okp-recognition,sat,2.0,7145712.0,True
graph G {  0; 0 -- 3; 0 -- 7; 1; 1 -- 3; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GEGi~{,bin/okp-recognition-full,sat,2.0,6252520.0,True
graph G {  0; 0 -- 3; 0 -- 6; 0 -- 7; 1; 1 -- 3; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GEGm~{,bin/okp-recognition,sat,2.0,4590989.0,True
graph G {  0; 0 -- 3; 0 -- 6; 0 -- 7; 1; 1 -- 3; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GEGm~{,bin/okp-recognition-full,sat,2.0,4344356.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@Nmv{,bin/okp-recognition,sat,5.0,2240677687.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},G@Nmv{,bin/okp-recognition-full,sat,5.0,2309664364.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@Nm~{,bin/okp-recognition,sat,5.0,2452799391.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@Nm~{,bin/okp-recognition-full,sat,5.0,2559388623.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GpHY~{,bin/okp-recognition,sat,5.0,2282878951.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GpHY~{,bin/okp-recognition-full,sat,5.0,2324539971.0,True
graph G {  0; 0 -- 4; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@vfn{,bin/okp-recognition,sat,5.0,2529145929.0,True
graph G {  0; 0 -- 4; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@vfn{,bin/okp-recognition-full,sat,5.0,2556545650.0,True
graph G {  0; 0 -- 1; 0 -- 4; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G_lr~{,bin/okp-recognition,sat,5.0,2526306237.0,True
graph G {  0; 0 -- 1; 0 -- 4; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G_lr~{,bin/okp-recognition-full,sat,5.0,2577144728.0,True
graph G {  0; 0 -- 3; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 3; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GFY^^{,bin/okp-recognition,sat,5.0,2984325707.0,True
graph G {  0; 0 -- 3; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 3; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GFY^^{,bin/okp-recognition-full,sat,5.0,3066851812.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GCx~n{,bin/okp-recognition,sat,5.0,2966602692.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GCx~n{,bin/okp-recognition-full,sat,5.0,2982638840.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GC|rn{,bin/okp-recognition,sat,5.0,2514674260.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GC|rn{,bin/okp-recognition-full,sat,5.0,2537474994.0,True
graph G {  0; 0 -- 3; 0 -- 5; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GC^r~{,bin/okp-recognition,sat,5.0,2877396327.0,True
graph G {  0; 0 -- 3; 0 -- 5; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GC^r~{,bin/okp-recognition-full,sat,5.0,2947139557.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GDxZn{,bin/okp-recognition,sat,5.0,2469175530.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GDxZn{,bin/okp-recognition-full,sat,5.0,2552650109.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@^u~{,bin/okp-recognition,sat,5.0,2880521930.0,True
graph G {  0; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G@^u~{,bin/okp-recognition-full,sat,5.0,2970503915.0,True
