graph_dot,graph_g6,executable,method,cr,time,success
graph G {  0; 0 -- 2; 0 -- 3; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6; 6 -- 7; 7;},GSXX~c,bin/okp-recognition,ilp,3.0,1257773559.0,True
graph G {  0; 0 -- 2; 0 -- 3; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6; 6 -- 7; 7;},GSXX~c,bin/okp-recognition-obj,ilp,3.0,362807841.0,True
graph G {  0; 0 -- 2; 0 -- 3; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6; 6 -- 7; 7;},GSXX~c,bin/okp-recognition-exact,ilp,3.0,594508686.0,True
graph G {  0; 0 -- 2; 0 -- 3; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 6; 6 -- 7; 7;},GSXX~c,bin/okp-recognition-exact-obj,ilp,3.0,636329851.0,True
graph G {  0; 0 -- 2; 0 -- 3; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GSLi~k,bin/okp-recognition,ilp,4.0,737635807.0,True
graph G {  0; 0 -- 2; 0 -- 3; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GSLi~k,bin/okp-recognition-obj,ilp,4.0,463839109.0,True
graph G {  0; 0 -- 2; 0 -- 3; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GSLi~k,bin/okp-recognition-exact,ilp,4.0,976164312.0,True
graph G {  0; 0 -- 2; 0 -- 3; 0 -- 7; 1; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GSLi~k,bin/okp-recognition-exact-obj,ilp,4.0,853376082.0,True
graph G {  0; 0 -- 1; 0 -- 3; 0 -- 5; 0 -- 6; 1; 1 -- 4; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},GdZDzw,bin/okp-recognition,ilp,3.0,960057537.0,True
graph G {  0; 0 -- 1; 0 -- 3; 0 -- 5; 0 -- 6; 1; 1 -- 4; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},GdZDzw,bin/okp-recognition-obj,ilp,3.0,679067653.0,True
graph G {  0; 0 -- 1; 0 -- 3; 0 -- 5; 0 -- 6; 1; 1 -- 4; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},GdZDzw,bin/okp-recognition-exact,ilp,3.0,1014754478.0,True
graph G {  0; 0 -- 1; 0 -- 3; 0 -- 5; 0 -- 6; 1; 1 -- 4; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},GdZDzw,bin/okp-recognition-exact-obj,ilp,3.0,766890128.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Guhax{,bin/okp-recognition,ilp,3.0,2070801632.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Guhax{,bin/okp-recognition-obj,ilp,3.0,857519893.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Guhax{,bin/okp-recognition-exact,ilp,3.0,751233564.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Guhax{,bin/okp-recognition-exact-obj,ilp,3.0,894189521.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 6; 1; 1 -- 2; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 7; 6; 6 -- 7; 7;},GgN\rk,bin/okp-recognition,ilp,4.0,1077242719.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 6; 1; 1 -- 2; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 7; 6; 6 -- 7; 7;},GgN\rk,bin/okp-recognition-obj,ilp,4.0,727379314.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 6; 1; 1 -- 2; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 7; 6; 6 -- 7; 7;},GgN\rk,bin/okp-recognition-exact,ilp,4.0,1100921764.0,True
graph G {  0; 0 -- 1; 0 -- 5; 0 -- 6; 1; 1 -- 2; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 7; 6; 6 -- 7; 7;},GgN\rk,bin/okp-recognition-exact-obj,ilp,4.0,1069414528.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 2; 1 -- 3; 1 -- 5; 2; 2 -- 4; 2 -- 6; 3; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G}hHg{,bin/okp-recognition,ilp,3.0,858751881.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 2; 1 -- 3; 1 -- 5; 2; 2 -- 4; 2 -- 6; 3; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G}hHg{,bin/okp-recognition-obj,ilp,3.0,566563981.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 2; 1 -- 3; 1 -- 5; 2; 2 -- 4; 2 -- 6; 3; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G}hHg{,bin/okp-recognition-exact,ilp,3.0,787898245.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 2; 1 -- 3; 1 -- 5; 2; 2 -- 4; 2 -- 6; 3; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},G}hHg{,bin/okp-recognition-exact-obj,ilp,3.0,800507854.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GrddY{,bin/okp-recognition,ilp,4.0,908343508.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GrddY{,bin/okp-recognition-obj,ilp,4.0,1108150345.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GrddY{,bin/okp-recognition-exact,ilp,4.0,2374147431.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GrddY{,bin/okp-recognition-exact-obj,ilp,4.0,1504138685.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 5; 1; 1 -- 3; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GqMZj[,bin/okp-recognition,ilp,4.0,1148771212.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 5; 1; 1 -- 3; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GqMZj[,bin/okp-recognition-obj,ilp,4.0,731098139.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 5; 1; 1 -- 3; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GqMZj[,bin/okp-recognition-exact,ilp,4.0,1072115726.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 5; 1; 1 -- 3; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GqMZj[,bin/okp-recognition-exact-obj,ilp,4.0,1323437888.0,True
graph G {  0; 0 -- 2; 0 -- 4; 0 -- 5; 0 -- 7; 1; 1 -- 3; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GRqZ^k,bin/okp-recognition,ilp,4.0,928858864.0,True
graph G {  0; 0 -- 2; 0 -- 4; 0 -- 5; 0 -- 7; 1; 1 -- 3; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GRqZ^k,bin/okp-recognition-obj,ilp,4.0,1221699426.0,True
graph G {  0; 0 -- 2; 0 -- 4; 0 -- 5; 0 -- 7; 1; 1 -- 3; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GRqZ^k,bin/okp-recognition-exact,ilp,4.0,979211450.0,True
graph G {  0; 0 -- 2; 0 -- 4; 0 -- 5; 0 -- 7; 1; 1 -- 3; 1 -- 4; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 7; 4; 4 -- 5; 4 -- 6; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GRqZ^k,bin/okp-recognition-exact-obj,ilp,4.0,1591153975.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Gqlsz[,bin/okp-recognition,ilp,4.0,988102482.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Gqlsz[,bin/okp-recognition-obj,ilp,4.0,1138395456.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Gqlsz[,bin/okp-recognition-exact,ilp,4.0,1266770675.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 5; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Gqlsz[,bin/okp-recognition-exact-obj,ilp,4.0,2224325226.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 4; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Gsxqx{,bin/okp-recognition,ilp,4.0,1248356256.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 4; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Gsxqx{,bin/okp-recognition-obj,ilp,4.0,1221781107.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 4; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Gsxqx{,bin/okp-recognition-exact,ilp,4.0,1878734879.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 4; 1; 1 -- 4; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},Gsxqx{,bin/okp-recognition-exact-obj,ilp,4.0,1994929445.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 5; 1; 1 -- 2; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GMnax{,bin/okp-recognition,ilp,4.0,905635972.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 5; 1; 1 -- 2; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GMnax{,bin/okp-recognition-obj,ilp,4.0,1035606276.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 5; 1; 1 -- 2; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GMnax{,bin/okp-recognition-exact,ilp,4.0,1104699463.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 5; 1; 1 -- 2; 1 -- 3; 1 -- 5; 1 -- 6; 2; 2 -- 4; 2 -- 5; 2 -- 7; 3; 3 -- 4; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GMnax{,bin/okp-recognition-exact-obj,ilp,4.0,2171567963.0,True
graph G {  0; 0 -- 2; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},GP^uu{,bin/okp-recognition,ilp,4.0,749628146.0,True
graph G {  0; 0 -- 2; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},GP^uu{,bin/okp-recognition-obj,ilp,4.0,1170774832.0,True
graph G {  0; 0 -- 2; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},GP^uu{,bin/okp-recognition-exact,ilp,4.0,1075710371.0,True
graph G {  0; 0 -- 2; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},GP^uu{,bin/okp-recognition-exact-obj,ilp,4.0,2038270039.0,True
graph G {  0; 0 -- 3; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},GD^vU{,bin/okp-recognition,ilp,5.0,1926699096.0,True
graph G {  0; 0 -- 3; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},GD^vU{,bin/okp-recognition-obj,ilp,5.0,1737691215.0,True
graph G {  0; 0 -- 3; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},GD^vU{,bin/okp-recognition-exact,ilp,5.0,2682481837.0,True
graph G {  0; 0 -- 3; 0 -- 5; 0 -- 6; 0 -- 7; 1; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 3; 3 -- 4; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 7; 6; 6 -- 7; 7;},GD^vU{,bin/okp-recognition-exact-obj,ilp,5.0,2153566196.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 3; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},GEl~~w,bin/okp-recognition,ilp,5.0,1985480467.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 3; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},GEl~~w,bin/okp-recognition-obj,ilp,5.0,1673601180.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 3; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},GEl~~w,bin/okp-recognition-exact,ilp,5.0,1994324071.0,True
graph G {  0; 0 -- 3; 0 -- 4; 0 -- 6; 0 -- 7; 1; 1 -- 3; 1 -- 5; 1 -- 6; 1 -- 7; 2; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 5; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},GEl~~w,bin/okp-recognition-exact-obj,ilp,5.0,2778063101.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 4; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GrotY{,bin/okp-recognition,ilp,3.0,702809410.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 4; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GrotY{,bin/okp-recognition-obj,ilp,3.0,682344221.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 4; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GrotY{,bin/okp-recognition-exact,ilp,3.0,1238097887.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 4; 0 -- 6; 1; 1 -- 3; 1 -- 4; 1 -- 7; 2; 2 -- 3; 2 -- 5; 2 -- 6; 3; 3 -- 5; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7;},GrotY{,bin/okp-recognition-exact-obj,ilp,3.0,754778432.0,True
graph G {  0; 0 -- 1; 0 -- 4; 0 -- 5; 0 -- 6; 1; 1 -- 4; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},G`zTzw,bin/okp-recognition,ilp,3.0,497968855.0,True
graph G {  0; 0 -- 1; 0 -- 4; 0 -- 5; 0 -- 6; 1; 1 -- 4; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},G`zTzw,bin/okp-recognition-obj,ilp,3.0,377615170.0,True
graph G {  0; 0 -- 1; 0 -- 4; 0 -- 5; 0 -- 6; 1; 1 -- 4; 1 -- 5; 1 -- 7; 2; 2 -- 3; 2 -- 4; 2 -- 6; 2 -- 7; 3; 3 -- 5; 3 -- 6; 3 -- 7; 4; 4 -- 6; 4 -- 7; 5; 5 -- 6; 5 -- 7; 6; 7;},G`zTzw,bin/okp-recognition-exact,ilp,3.0,488104994.0,True
