graph_dot,graph_g6,executable,method,cr,time,success
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 8; 1; 1 -- 2; 1 -- 3; 1 -- 8; 2; 2 -- 3; 2 -- 8; 3; 3 -- 8; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 9; 6; 6 -- 7; 6 -- 9; 7; 7 -- 9; 8; 8 -- 9; 9;},I~?GW^oBw,bin/okp-recognition-obj,ilp,2.0,134139593.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 8; 1; 1 -- 2; 1 -- 3; 1 -- 8; 2; 2 -- 3; 2 -- 8; 3; 3 -- 8; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 9; 6; 6 -- 7; 6 -- 9; 7; 7 -- 9; 8; 8 -- 9; 9;},I~?GW^oBw,bin/okp-recognition-obj,sat,2.0,3506935.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 8; 1; 1 -- 2; 1 -- 3; 1 -- 8; 2; 2 -- 3; 2 -- 8; 3; 3 -- 8; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 9; 6; 6 -- 7; 6 -- 9; 7; 7 -- 9; 8; 8 -- 9; 9;},I~?GW^oBw,bin/okp-recognition-obj,dp,2.0,441311.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 8; 1; 1 -- 2; 1 -- 3; 1 -- 8; 2; 2 -- 3; 2 -- 8; 3; 3 -- 8; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 9; 6; 6 -- 7; 6 -- 9; 7; 7 -- 9; 8; 8 -- 9; 9;},I~?GW^oBw,bin/okp-recognition-obj --no_bct,ilp,2.0,736053058.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 8; 1; 1 -- 2; 1 -- 3; 1 -- 8; 2; 2 -- 3; 2 -- 8; 3; 3 -- 8; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 9; 6; 6 -- 7; 6 -- 9; 7; 7 -- 9; 8; 8 -- 9; 9;},I~?GW^oBw,bin/okp-recognition-obj --no_bct,sat,2.0,11306118.0,True
graph G {  0; 0 -- 1; 0 -- 2; 0 -- 3; 0 -- 8; 1; 1 -- 2; 1 -- 3; 1 -- 8; 2; 2 -- 3; 2 -- 8; 3; 3 -- 8; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 9; 6; 6 -- 7; 6 -- 9; 7; 7 -- 9; 8; 8 -- 9; 9;},I~?GW^oBw,bin/okp-recognition-obj --no_bct,dp,2.0,9528983.0,True
graph G {  0; 0 -- 9; 1; 1 -- 2; 1 -- 3; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 1 -- 8; 1 -- 9; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 8; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},IJ\zz|~~w,bin/okp-recognition-obj,ilp,12.0,6093910902.0,True
graph G {  0; 0 -- 9; 1; 1 -- 2; 1 -- 3; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 1 -- 8; 1 -- 9; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 8; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},IJ\zz|~~w,bin/okp-recognition-obj,sat,,,
graph G {  0; 0 -- 9; 1; 1 -- 2; 1 -- 3; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 1 -- 8; 1 -- 9; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 8; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},IJ\zz|~~w,bin/okp-recognition-obj,dp,,,
graph G {  0; 0 -- 9; 1; 1 -- 2; 1 -- 3; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 1 -- 8; 1 -- 9; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 8; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},IJ\zz|~~w,bin/okp-recognition-obj --no_bct,ilp,12.0,25355581899.0,True
graph G {  0; 0 -- 9; 1; 1 -- 2; 1 -- 3; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 1 -- 8; 1 -- 9; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 8; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},IJ\zz|~~w,bin/okp-recognition-obj --no_bct,sat,,,
graph G {  0; 0 -- 9; 1; 1 -- 2; 1 -- 3; 1 -- 4; 1 -- 5; 1 -- 6; 1 -- 7; 1 -- 8; 1 -- 9; 2; 2 -- 3; 2 -- 4; 2 -- 5; 2 -- 6; 2 -- 7; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 5; 3 -- 6; 3 -- 7; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 6; 4 -- 7; 4 -- 8; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},IJ\zz|~~w,bin/okp-recognition-obj --no_bct,dp,0.0,600000000000.0,False
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 7; 6 -- 8; 7; 7 -- 8; 8; 8 -- 9; 9;},I@`??CBNG,bin/okp-recognition-obj,ilp,0.0,36260877.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 7; 6 -- 8; 7; 7 -- 8; 8; 8 -- 9; 9;},I@`??CBNG,bin/okp-recognition-obj,sat,0.0,18794.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 7; 6 -- 8; 7; 7 -- 8; 8; 8 -- 9; 9;},I@`??CBNG,bin/okp-recognition-obj,dp,0.0,19303.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 7; 6 -- 8; 7; 7 -- 8; 8; 8 -- 9; 9;},I@`??CBNG,bin/okp-recognition-obj --no_bct,ilp,0.0,38298818.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 7; 6 -- 8; 7; 7 -- 8; 8; 8 -- 9; 9;},I@`??CBNG,bin/okp-recognition-obj --no_bct,sat,0.0,2053279.0,True
graph G {  0; 0 -- 4; 1; 1 -- 5; 2; 2 -- 3; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 7; 6 -- 8; 7; 7 -- 8; 8; 8 -- 9; 9;},I@`??CBNG,bin/okp-recognition-obj --no_bct,dp,0.0,298637.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 1 -- 9; 2; 2 -- 7; 2 -- 9; 3; 3 -- 4; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 8; 7; 8; 9;},I?COPHAw?,bin/okp-recognition-obj,ilp,0.0,6931132.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 1 -- 9; 2; 2 -- 7; 2 -- 9; 3; 3 -- 4; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 8; 7; 8; 9;},I?COPHAw?,bin/okp-recognition-obj,sat,0.0,167606.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 1 -- 9; 2; 2 -- 7; 2 -- 9; 3; 3 -- 4; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 8; 7; 8; 9;},I?COPHAw?,bin/okp-recognition-obj,dp,0.0,173135.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 1 -- 9; 2; 2 -- 7; 2 -- 9; 3; 3 -- 4; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 8; 7; 8; 9;},I?COPHAw?,bin/okp-recognition-obj --no_bct,ilp,0.0,9443511.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 1 -- 9; 2; 2 -- 7; 2 -- 9; 3; 3 -- 4; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 8; 7; 8; 9;},I?COPHAw?,bin/okp-recognition-obj --no_bct,sat,0.0,175978.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 1 -- 9; 2; 2 -- 7; 2 -- 9; 3; 3 -- 4; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 8; 7; 8; 9;},I?COPHAw?,bin/okp-recognition-obj --no_bct,dp,0.0,204808.0,True
graph G {  0; 0 -- 9; 1; 1 -- 7; 2; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 7; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 8; 7; 8; 8 -- 9; 9;},I?CGI_agG,bin/okp-recognition-obj,ilp,0.0,1627304.0,True
graph G {  0; 0 -- 9; 1; 1 -- 7; 2; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 7; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 8; 7; 8; 8 -- 9; 9;},I?CGI_agG,bin/okp-recognition-obj,sat,0.0,20549.0,True
graph G {  0; 0 -- 9; 1; 1 -- 7; 2; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 7; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 8; 7; 8; 8 -- 9; 9;},I?CGI_agG,bin/okp-recognition-obj,dp,0.0,18980.0,True
graph G {  0; 0 -- 9; 1; 1 -- 7; 2; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 7; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 8; 7; 8; 8 -- 9; 9;},I?CGI_agG,bin/okp-recognition-obj --no_bct,ilp,0.0,6177808.0,True
graph G {  0; 0 -- 9; 1; 1 -- 7; 2; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 7; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 8; 7; 8; 8 -- 9; 9;},I?CGI_agG,bin/okp-recognition-obj --no_bct,sat,0.0,175283.0,True
graph G {  0; 0 -- 9; 1; 1 -- 7; 2; 2 -- 8; 2 -- 9; 3; 3 -- 4; 3 -- 7; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 8; 7; 8; 8 -- 9; 9;},I?CGI_agG,bin/okp-recognition-obj --no_bct,dp,0.0,284828.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 8; 3 -- 9; 4; 4 -- 7; 4 -- 8; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7; 8; 9;},I???G[ws?,bin/okp-recognition-obj,ilp,0.0,1655422.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 8; 3 -- 9; 4; 4 -- 7; 4 -- 8; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7; 8; 9;},I???G[ws?,bin/okp-recognition-obj,sat,0.0,20284.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 8; 3 -- 9; 4; 4 -- 7; 4 -- 8; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7; 8; 9;},I???G[ws?,bin/okp-recognition-obj,dp,0.0,18138.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 8; 3 -- 9; 4; 4 -- 7; 4 -- 8; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7; 8; 9;},I???G[ws?,bin/okp-recognition-obj --no_bct,ilp,0.0,6982515.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 8; 3 -- 9; 4; 4 -- 7; 4 -- 8; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7; 8; 9;},I???G[ws?,bin/okp-recognition-obj --no_bct,sat,0.0,174578.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 8; 3 -- 9; 4; 4 -- 7; 4 -- 8; 5; 5 -- 6; 5 -- 7; 6; 6 -- 7; 7; 8; 9;},I???G[ws?,bin/okp-recognition-obj --no_bct,dp,0.0,312222.0,True
graph G {  0; 0 -- 5; 1; 1 -- 6; 2; 2 -- 7; 3; 3 -- 8; 4; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?AAHKVBw,bin/okp-recognition-obj,ilp,2.0,36374261.0,True
graph G {  0; 0 -- 5; 1; 1 -- 6; 2; 2 -- 7; 3; 3 -- 8; 4; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?AAHKVBw,bin/okp-recognition-obj,sat,2.0,1660812.0,True
graph G {  0; 0 -- 5; 1; 1 -- 6; 2; 2 -- 7; 3; 3 -- 8; 4; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?AAHKVBw,bin/okp-recognition-obj,dp,2.0,240101.0,True
graph G {  0; 0 -- 5; 1; 1 -- 6; 2; 2 -- 7; 3; 3 -- 8; 4; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?AAHKVBw,bin/okp-recognition-obj --no_bct,ilp,2.0,158359585.0,True
graph G {  0; 0 -- 5; 1; 1 -- 6; 2; 2 -- 7; 3; 3 -- 8; 4; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?AAHKVBw,bin/okp-recognition-obj --no_bct,sat,2.0,38932647.0,True
graph G {  0; 0 -- 5; 1; 1 -- 6; 2; 2 -- 7; 3; 3 -- 8; 4; 4 -- 9; 5; 5 -- 6; 5 -- 7; 5 -- 8; 5 -- 9; 6; 6 -- 7; 6 -- 8; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?AAHKVBw,bin/okp-recognition-obj --no_bct,dp,2.0,11175057.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 9; 7; 7 -- 8; 8; 9;},I@GOOH@__,bin/okp-recognition-obj,ilp,0.0,1682026.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 9; 7; 7 -- 8; 8; 9;},I@GOOH@__,bin/okp-recognition-obj,sat,0.0,22261.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 9; 7; 7 -- 8; 8; 9;},I@GOOH@__,bin/okp-recognition-obj,dp,0.0,19345.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 9; 7; 7 -- 8; 8; 9;},I@GOOH@__,bin/okp-recognition-obj --no_bct,ilp,0.0,5663900.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 9; 7; 7 -- 8; 8; 9;},I@GOOH@__,bin/okp-recognition-obj --no_bct,sat,0.0,170078.0,True
graph G {  0; 0 -- 9; 1; 1 -- 8; 2; 2 -- 3; 2 -- 4; 3; 3 -- 5; 4; 4 -- 6; 5; 5 -- 7; 6; 6 -- 9; 7; 7 -- 8; 8; 9;},I@GOOH@__,bin/okp-recognition-obj --no_bct,dp,0.0,303212.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 8; 8 -- 9; 9;},I?????@~g,bin/okp-recognition-obj,ilp,0.0,1638669.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 8; 8 -- 9; 9;},I?????@~g,bin/okp-recognition-obj,sat,0.0,18183.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 8; 8 -- 9; 9;},I?????@~g,bin/okp-recognition-obj,dp,0.0,16057.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 8; 8 -- 9; 9;},I?????@~g,bin/okp-recognition-obj --no_bct,ilp,0.0,1956667.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 8; 8 -- 9; 9;},I?????@~g,bin/okp-recognition-obj --no_bct,sat,0.0,163594.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 8; 8 -- 9; 9;},I?????@~g,bin/okp-recognition-obj --no_bct,dp,0.0,1134064.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?????@~w,bin/okp-recognition-obj,ilp,0.0,1648926.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?????@~w,bin/okp-recognition-obj,sat,0.0,17853.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?????@~w,bin/okp-recognition-obj,dp,0.0,15198.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?????@~w,bin/okp-recognition-obj --no_bct,ilp,0.0,2024450.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?????@~w,bin/okp-recognition-obj --no_bct,sat,0.0,166234.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 9; 3; 3 -- 9; 4; 4 -- 9; 5; 5 -- 9; 6; 6 -- 9; 7; 7 -- 8; 7 -- 9; 8; 8 -- 9; 9;},I?????@~w,bin/okp-recognition-obj --no_bct,dp,0.0,1008709.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 4; 3 -- 9; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 7; 7; 7 -- 8; 8; 9;},I?CGGC`s?,bin/okp-recognition-obj,ilp,0.0,1670101.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 4; 3 -- 9; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 7; 7; 7 -- 8; 8; 9;},I?CGGC`s?,bin/okp-recognition-obj,sat,0.0,20344.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 4; 3 -- 9; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 7; 7; 7 -- 8; 8; 9;},I?CGGC`s?,bin/okp-recognition-obj,dp,0.0,17569.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 4; 3 -- 9; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 7; 7; 7 -- 8; 8; 9;},I?CGGC`s?,bin/okp-recognition-obj --no_bct,ilp,0.0,6994580.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 4; 3 -- 9; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 7; 7; 7 -- 8; 8; 9;},I?CGGC`s?,bin/okp-recognition-obj --no_bct,sat,0.0,172741.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 8; 3; 3 -- 4; 3 -- 9; 4; 4 -- 5; 5; 5 -- 6; 6; 6 -- 7; 7; 7 -- 8; 8; 9;},I?CGGC`s?,bin/okp-recognition-obj --no_bct,dp,0.0,330200.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 7; 3; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 8; 5; 5 -- 6; 6; 6 -- 7; 7; 8; 8 -- 9; 9;},I??GHCWsG,bin/okp-recognition-obj,ilp,0.0,1653480.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 7; 3; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 8; 5; 5 -- 6; 6; 6 -- 7; 7; 8; 8 -- 9; 9;},I??GHCWsG,bin/okp-recognition-obj,sat,0.0,20634.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 7; 3; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 8; 5; 5 -- 6; 6; 6 -- 7; 7; 8; 8 -- 9; 9;},I??GHCWsG,bin/okp-recognition-obj,dp,0.0,17411.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 7; 3; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 8; 5; 5 -- 6; 6; 6 -- 7; 7; 8; 8 -- 9; 9;},I??GHCWsG,bin/okp-recognition-obj --no_bct,ilp,0.0,6051375.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 7; 3; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 8; 5; 5 -- 6; 6; 6 -- 7; 7; 8; 8 -- 9; 9;},I??GHCWsG,bin/okp-recognition-obj --no_bct,sat,0.0,176502.0,True
graph G {  0; 0 -- 9; 1; 1 -- 9; 2; 2 -- 7; 3; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 8; 5; 5 -- 6; 6; 6 -- 7; 7; 8; 8 -- 9; 9;},I??GHCWsG,bin/okp-recognition-obj --no_bct,dp,0.0,297484.0,True
graph G {  0; 0 -- 9; 1; 1 -- 7; 2; 2 -- 8; 2 -- 9; 3; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 6; 6 -- 8; 7; 8; 9;},I??GIOqk?,bin/okp-recognition-obj,ilp,0.0,2286757.0,True
graph G {  0; 0 -- 9; 1; 1 -- 7; 2; 2 -- 8; 2 -- 9; 3; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 6; 6 -- 8; 7; 8; 9;},I??GIOqk?,bin/okp-recognition-obj,sat,0.0,88248.0,True
graph G {  0; 0 -- 9; 1; 1 -- 7; 2; 2 -- 8; 2 -- 9; 3; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 6; 6 -- 8; 7; 8; 9;},I??GIOqk?,bin/okp-recognition-obj,dp,0.0,39004.0,True
graph G {  0; 0 -- 9; 1; 1 -- 7; 2; 2 -- 8; 2 -- 9; 3; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 6; 6 -- 8; 7; 8; 9;},I??GIOqk?,bin/okp-recognition-obj --no_bct,ilp,0.0,6478165.0,True
graph G {  0; 0 -- 9; 1; 1 -- 7; 2; 2 -- 8; 2 -- 9; 3; 3 -- 8; 3 -- 9; 4; 4 -- 5; 4 -- 7; 5; 5 -- 6; 6; 6 -- 8; 7; 8; 9;},I??GIOqk?,bin/okp-recognition-obj --no_bct,sat,0.0,215421.0,True
